,time,trackID,ERK_KTR,ndbErk,posx,posy,posz,meas.bin,ERK_KTR.resc,ERK_KTR.bin
4672,53,40,0.9456,0.0,14.5241190073306,-9.95120513166762,9.42054016640782,0,0.0,0
4673,54,40,0.9395,0.0,14.3711287615714,-10.0110003887316,9.29116130247141,0,0.0,0
4674,55,40,0.9173,0.0,14.2383605473366,-10.0726904069611,9.13929055185264,0,0.0,0
4675,56,40,0.9268,0.0,14.2472532401393,-10.0903614284237,9.02432762126526,0,0.0,0
4676,57,40,0.9479,0.0,14.3347099357663,-10.0160397801059,8.93580762129871,0,0.0,0
4677,58,40,0.9559,0.0,14.3696566505399,-9.92102954289993,8.84250290734987,0,0.0,0
4678,59,40,0.9365,0.0,14.3116069904414,-9.9364918029805,8.7774536067975,0,0.0,0
4679,60,40,0.9366,0.0,14.2733077360931,-10.0115794979564,8.68506545883552,0,0.0,0
4680,61,40,0.9341,0.0,14.3055970380903,-10.0816209736281,8.51847464392431,0,0.0,0
4681,62,40,0.9413,0.0,14.4052063897526,-10.1790875995529,8.25834689298983,0,0.0,0
4682,63,40,0.9436,0.0,14.5439762008316,-10.2989539147635,7.92150112956853,0,0.0,0
4683,64,40,0.9517,0.0,14.6257876241581,-10.3573261923755,7.62956779563566,0,0.0,0
4684,65,40,0.9598,0.0,14.5744180566203,-10.3052990663912,7.47467623439761,0,0.0,0
4685,66,40,0.9835,0.0,14.3944741457601,-10.1680364796817,7.45677092326091,0,0.0,0
4686,67,40,0.9958,0.0,14.1544466976128,-10.0843535849188,7.43834996714548,0,0.0,0
4687,68,40,1.0145,0.206339344,13.9703105564062,-10.1451526459716,7.26711709096206,0,0.016599999999999948,0
4688,69,40,1.0168,0.207582355,13.8546090014934,-10.2160648947337,7.10226495083693,0,0.016699999999999937,0
4689,70,40,1.0146,0.206960842,13.7675078870353,-10.2448948945525,7.07938360860469,0,0.016599999999999948,0
4690,71,40,1.0041,0.193909258,13.731670168482,-10.2907535193535,7.1214977532159,0,0.014599999999999946,0
4691,72,40,1.0166,0.037911747,13.756727290125,-10.3192825495717,7.16182292327954,0,0.0020000000000000018,0
4692,73,40,1.0,0.037290242,13.8616272109442,-10.3306257666871,7.11745960089344,0,0.0020000000000000018,0
4693,74,40,1.0061,0.0,14.0685293322606,-10.3763615221536,6.91674785287565,0,0.0,0
4694,75,40,0.998,0.0,14.3067187669146,-10.4135605263313,6.68766636575115,0,0.0,0
4695,76,40,1.0042,0.0,14.4543065165807,-10.4475625062542,6.59076534916631,0,0.0,0
4696,77,40,0.9875,0.0,14.4998487995232,-10.525148372156,6.55384807178474,0,0.0,0
4697,78,40,0.9979,0.0,14.5381939951106,-10.5529594471278,6.44711827206611,0,0.0,0
4698,79,40,1.0021,0.0,14.6173964049679,-10.4617827108218,6.33185189342127,0,0.0,0
4699,80,40,1.0042,0.0,14.6773264524051,-10.3201158280728,6.28288061440931,0,0.0,0
4700,81,40,1.0127,0.0,14.6325625404017,-10.237763538135,6.30888362855753,0,0.0,0
4701,82,40,1.0171,0.015537601,14.4451717136846,-10.2345244314929,6.48574102660347,0,0.0,0
4702,83,40,1.0248,0.004350528,14.1717018080209,-10.2310001799519,6.81091930762438,0,0.0,0
4703,84,40,1.0178,0.038533252,13.9377063930665,-10.1362109333851,7.1898260265856,0,0.0,0
4704,85,40,1.024,0.0,13.8337133327423,-9.97097979406524,7.50366575295927,0,0.0,0
4705,86,40,1.0242,0.001864512,13.8777959778289,-9.85461591960448,7.72773324137917,0,9.999999999998899e-05,0
4706,87,40,1.0356,0.001243008,13.8307948652182,-9.84335709214196,7.89705251671181,0,9.999999999998899e-05,0
4707,88,40,1.022,0.0,13.64651062596,-9.95276778240675,7.98858180355203,0,0.0,0
4708,89,40,1.0241,0.0,13.4976173273862,-10.1051834699158,8.04856080799332,0,0.0,0
4709,90,40,1.0356,0.10876321,13.3556714200602,-10.1848372986334,8.15114230935833,0,0.008099999999999996,0
4710,91,40,1.0358,0.090739593,13.2370079293999,-10.242879070325,8.22370575776604,0,0.008299999999999974,0
4711,92,40,1.0433,0.183965191,13.1985988192104,-10.3454482786142,8.26755995083827,0,0.015799999999999814,0
4712,93,40,1.0524,0.248601615,13.2116591039935,-10.4102516286099,8.41226504020244,0,0.020999999999999908,0
4713,94,40,1.0485,0.274704784,13.2416503961344,-10.4046509032265,8.615496261795,1,0.0230999999999999,0
4714,95,40,1.0506,0.248601615,13.2995380913244,-10.3726476497185,8.75696597324945,0,0.020999999999999908,0
4715,96,40,1.0456,0.21255438,13.3953751974293,-10.2411885828539,8.88216186209395,0,0.018100000000000005,0
4716,97,40,1.0356,0.14294593,13.5167831905243,-9.89659369315626,9.10900990639925,0,0.012499999999999956,0
4717,98,40,1.04,0.14294593,13.7177607599391,-9.49907498256486,9.4228179963337,0,0.012499999999999956,0
4718,99,40,1.0451,0.206339344,13.9652626347599,-9.35289158643254,9.73649821720369,0,0.017599999999999838,0
4719,100,40,1.0684,0.495960236,14.0510396994447,-9.57407191251157,9.85026666916917,1,0.040899999999999936,0
4720,101,40,1.0911,0.778123081,13.8890459033741,-10.0216613118804,9.68273126976264,1,0.06359999999999988,0
4721,102,40,1.1135,0.765692949,13.5930103268081,-10.4271147465845,9.54867970170154,1,0.06359999999999988,0
4722,103,40,1.0845,0.645742714,13.3549667922407,-10.6957951956098,9.60559938683712,1,0.05699999999999994,0
4723,104,40,1.0682,0.405220628,13.1953504144255,-10.9010879765663,9.70305413249145,1,0.04069999999999996,0
4724,105,40,1.0381,0.029832194,13.0312013117046,-11.0624469271024,9.78643337194086,0,0.010599999999999943,0
4725,106,40,1.0347,0.001243008,12.8951944474129,-11.2525817406533,9.77924418010994,0,0.008399999999999963,0
4726,107,40,1.0359,0.000621504,12.7614690949775,-11.5210562140671,9.67971406834627,0,0.008399999999999963,0
4727,108,40,1.0881,0.648850203,12.5150979410755,-11.8643436799713,9.68088501454247,1,0.06059999999999999,0
4728,109,40,1.1247,0.962088227,12.1969297149444,-12.1898356170538,9.91510852422947,1,0.08579999999999988,0
4729,110,40,1.1133,0.962088227,11.9114987841684,-12.3946574087433,10.2695850923496,1,0.08579999999999988,0
4730,111,40,1.0791,0.523306429,11.6774437080421,-12.5555650931979,10.4850398803594,1,0.05159999999999987,0
4731,112,40,1.0634,0.31448105,11.4697361925564,-12.732790351775,10.6007167760056,1,0.03589999999999982,0
4732,113,40,1.046,0.086389065,11.3300002395431,-12.9146917759445,10.8352869389247,0,0.01849999999999996,0
4733,114,40,1.0295,0.0,11.3620198094963,-13.1152811606447,11.2063218192072,0,0.0020000000000000018,0
4734,115,40,1.0275,0.0,11.4846703649522,-13.3796473201687,11.5784737005105,0,0.0,0
4735,116,40,1.0224,0.0,11.6053190208004,-13.6778462693384,11.7722527402852,0,0.0,0
4736,117,40,1.0315,0.0,11.6846053865443,-13.8819694012821,11.8134336885356,0,0.0,0
4737,118,40,1.0201,0.0,11.6410578037835,-13.9455652668778,11.8786916429151,0,0.0041999999999999815,0
4738,119,40,1.0272,0.0,11.482498148112,-13.9951667130925,11.99822847596,0,0.0,0
4739,120,40,1.018,0.0,11.2573476153952,-14.0943076680835,12.1745819789872,0,0.0022999999999999687,0
4740,121,40,1.023,0.0,11.0249735467999,-14.2340241458931,12.3609676232942,0,0.0,0
4741,122,40,1.0207,0.0,10.8455531330206,-14.3935519059934,12.4383401375835,0,0.0005999999999999339,0
4742,123,40,1.0167,0.0,10.7157268506944,-14.357814573768,12.5426826767734,0,0.0,0
4743,124,40,1.0179,0.0,10.6263951866834,-13.9866668640948,12.8470395703212,0,0.0,0
4744,125,40,1.017,0.0,10.5919672570818,-13.5186910684256,13.2155449942238,0,0.0,0
4745,1,41,0.8789,0.0,-20.2239236783375,9.491452184402,11.6821836505272,0,0.0,0
4746,2,41,1.0208,0.0,-20.1253951706798,9.16624756715045,11.9988709828316,0,0.016000000000000014,0
4747,3,41,0.9146,0.0,-20.2529103847471,9.05882966227459,11.5054503728258,0,0.013399999999999967,0
4748,4,41,0.9135,0.0,-20.4404428344469,9.10269147649806,10.8203571476702,0,0.012299999999999978,0
4749,5,41,0.9125,0.0,-20.4933600185203,9.11179964995139,10.553450915297,0,0.010099999999999998,0
4750,6,41,0.8976,0.0,-20.4270799309869,8.95367064237036,10.6280295918579,0,0.007199999999999984,0
4751,7,41,0.9419,0.015868519,-20.3176399626369,8.67490551459988,10.7550387461832,0,0.018000000000000016,0
4752,8,41,0.9233,0.015868519,-20.2327439049098,8.5559442889977,10.6799319945106,0,0.016199999999999992,0
4753,9,41,0.9091,0.015868519,-20.1460167304808,8.62216226689661,10.6277893506092,0,0.015800000000000036,0
4754,10,41,0.924,0.011901389,-20.0686324579478,8.61475219862837,10.7733755369996,0,0.01650000000000007,0
4755,11,41,0.9397,0.00396713,-20.1063948161481,8.44566036756683,10.8184356475273,0,0.011500000000000066,0
4756,12,41,0.9204,0.092944175,-20.2417162674048,8.18563908412991,10.6970321754656,0,0.027200000000000002,0
4757,13,41,0.9599,0.059506942,-20.3258227861863,7.93831670364451,10.6457763921495,0,0.020299999999999985,0
4758,14,41,0.9338,0.181354493,-20.3129317783103,7.91305993331352,10.5578119689631,0,0.04070000000000007,0
4759,15,41,0.9553,0.059506942,-20.2817324515353,8.08084870492604,10.3561710999356,0,0.019199999999999995,0
4760,16,41,0.8947,0.032587133,-20.2589063036012,8.21184530935855,10.2973950519477,0,0.008900000000000019,0
4761,17,41,0.9294,0.0,-20.2092598760597,8.20378869158384,10.4753891799652,0,0.0,0
4762,18,41,0.9205,0.0,-20.1831286163044,8.29232569327329,10.5207567418484,0,0.0,0
4763,19,41,0.8897,0.0,-20.2122873130453,8.56642386443849,10.3072773805956,0,0.0,0
4764,20,41,0.9024,0.0,-20.2480491061482,8.76517792034754,10.1035719705168,0,0.0,0
4765,21,41,0.8986,0.0,-20.242168486108,8.77079683074164,10.0058188964238,0,0.0,0
4766,22,41,0.9012,0.0,-20.1733077493341,8.71458342217097,9.94416301842399,0,0.0,0
4767,23,41,0.9053,0.0,-20.0605362386263,8.66444204917712,10.0006898254805,0,0.0,0
4768,24,41,0.9244,0.0,-20.0324496791308,8.58970534045025,10.1519236797337,0,0.0,0
4769,25,41,0.8935,0.0,-20.1022661158326,8.49834366633226,10.2617937735143,0,0.0,0
4770,26,41,0.9075,0.0,-20.1327621978382,8.32445171001418,10.4793760818555,0,0.0,0
4771,27,41,0.9071,0.0,-20.0859204557156,8.0911050413242,10.9020040005969,0,0.0,0
4772,28,41,0.9467,0.0,-19.9735357220864,7.91600147077653,11.4256677271489,0,0.0,0
4773,29,41,0.9474,0.0,-19.8571601593024,7.83815561606929,11.7933275893804,0,0.0,0
4774,30,41,0.9786,0.116180219,-19.8291372964842,7.83826898390192,11.7937159231423,0,0.01770000000000005,0
4775,31,41,1.0225,0.349107385,-19.9400126802901,7.90326321570162,11.4319774086644,1,0.06159999999999999,0
4776,32,41,1.0821,0.686880112,-20.0971042589911,7.9323143191293,11.1106045364346,1,0.12120000000000009,1
4777,33,41,1.0962,0.765655994,-20.2003300227222,7.83133767324858,11.1406279971114,1,0.1351000000000001,1
4778,34,41,1.096,0.765655994,-20.2466533168202,7.7244499146904,11.2354576452225,1,0.1351000000000001,1
4779,35,41,1.0779,0.663077354,-20.1979572790087,7.73426942712059,11.292622707052,1,0.1170000000000001,1
4780,36,41,1.0677,0.605270624,-20.1740804628576,7.80762934015837,11.2414929457314,1,0.10680000000000012,1
4781,37,41,1.0439,0.470388204,-20.271563634958,7.84875741185847,11.0151896424011,1,0.08300000000000007,0
4782,38,41,1.0242,0.35874185,-20.4554709456813,7.80197619294223,10.7925027012969,1,0.06330000000000002,0
4783,39,41,1.0142,0.303768784,-20.5965979346433,7.71725473107315,10.7588525290845,1,0.05359999999999998,0
4784,40,41,1.0145,0.295267791,-20.6303653125974,7.71749798588964,10.7933631434923,1,0.053300000000000014,0
4785,41,41,1.0,0.263530731,-20.6140229144365,7.80948164893712,10.796501757033,1,0.047699999999999965,0
4786,42,41,1.0086,0.21479173,-20.6149489264847,7.85798108873572,10.837174365228,0,0.039100000000000024,0
4787,43,41,0.9944,0.183054686,-20.6746350007143,7.83408224654238,10.7176048905927,0,0.033499999999999974,0
4788,44,41,0.9834,0.151884392,-20.7452927788055,7.87188962477739,10.435028682744,0,0.028000000000000025,0
4789,45,41,0.9889,0.120714083,-20.8106039380649,8.03077482525185,10.0978870162236,0,0.022500000000000075,0
4790,46,41,0.9707,0.108812697,-20.8498672581795,8.16925958744067,9.64797208326926,0,0.020399999999999974,0
4791,47,41,0.9813,0.093510911,-20.7921447354842,8.26785115175355,9.26087942222965,0,0.01529999999999998,0
4792,48,41,0.9786,0.08302635,-20.7041924916999,8.38224606866004,9.12684575156297,0,0.014000000000000012,0
4793,49,41,0.9626,0.030320205,-20.6452271639062,8.38328148787121,9.18634619246793,0,0.0,0
4794,50,41,0.9753,0.0,-20.5544543418879,8.31154786706086,9.16086098406791,0,0.0,0
4795,51,41,0.9786,0.0,-20.4617052801348,8.29059324049932,9.00796896437354,0,0.0,0
4796,52,41,0.9646,0.001983565,-20.4097624260211,8.37737188448154,8.82560498142885,0,0.0,0
4797,53,41,0.976,0.0,-20.451046712465,8.52963987111124,8.51444984031025,0,0.0,0
4798,54,41,0.9609,0.0,-20.5296683425092,8.45848375643923,8.51266941568945,0,0.0,0
4799,55,41,0.9505,0.0,-20.5715008999638,8.13874681673397,8.90276787782814,0,0.0,0
4800,56,41,0.9646,0.0,-20.6785864838259,7.93995745610042,8.89769896333897,0,0.0,0
4801,57,41,0.9476,0.0,-20.8785950283321,7.97598876524483,8.35456123240084,0,0.0,0
4802,58,41,0.9556,0.0,-21.0527369558625,8.06635437481935,7.90624586255942,0,0.0,0
4803,59,41,0.9532,0.0,-21.1331589345951,8.12805535639189,7.80168574106615,0,0.0,0
4804,60,41,0.9585,0.0,-21.0729292803216,8.17734094353978,7.82439286247239,0,0.0,0
4805,61,41,0.9435,0.0,-20.9155089331745,8.27882179866128,7.75415709311122,0,0.0,0
4806,62,41,0.9567,0.0,-20.7964553823336,8.37490898800525,7.64124538780207,0,0.0,0
4807,63,41,0.9634,0.0,-20.7748405673882,8.30271794761392,7.70485881245547,0,0.0,0
4808,64,41,0.9377,0.0,-20.8287053330697,8.1555133323824,7.7441411132246,0,0.0,0
4809,65,41,0.9633,0.0,-20.9109878843858,8.08833775015159,7.56728219653836,0,0.0,0
4810,66,41,0.9501,0.0,-21.0131223251861,8.12565905605092,7.15802805302366,0,0.0,0
4811,67,41,0.9518,0.0,-21.1059907300114,8.14507784066749,6.78323363975982,0,0.0,0
4812,68,41,0.9451,0.0,-21.1549277412121,8.06700151981145,6.61442002081073,0,0.0,0
4813,69,41,0.9446,0.0,-21.228415025148,8.02528712214687,6.55557923620297,0,0.0,0
4814,70,41,0.9468,0.0,-21.3837568855908,8.14345609912085,6.51142792005958,0,0.0,0
4815,71,41,0.9569,0.0,-21.5654472150258,8.31915929115549,6.5036820590384,0,0.0,0
4816,72,41,0.9816,0.040238027,-21.6730975693193,8.36766807437883,6.54561654076787,0,0.007099999999999995,0
4817,73,41,1.0657,0.516860306,-21.7048488366275,8.29221705425582,6.55470564314347,1,0.09120000000000006,0
4818,74,41,1.1847,0.905072272,-21.7278747799389,8.30260178824288,6.48741978862232,1,0.15970000000000006,1
4819,75,41,1.1342,0.969113052,-21.7622831878976,8.3135597637592,6.40132930137494,1,0.17099999999999993,1
4820,76,41,1.1455,0.905072272,-21.7566325470691,8.14542859295917,6.43707505640187,1,0.15970000000000006,1
4821,77,41,1.0547,0.454519689,-21.6646620388752,7.93404205174551,6.60820920763077,1,0.08019999999999994,0
4822,78,41,1.0163,0.23689431,-21.4864038288599,7.90409594371047,6.60699626700107,0,0.04179999999999995,0
4823,79,41,1.008,0.169736475,-21.2698352805232,8.04955737555308,6.39964689829625,0,0.02639999999999998,0
4824,80,41,0.9821,0.001416832,-21.0946047274841,8.19795893193591,6.18596266107817,0,0.0,0
4825,81,41,0.9745,0.0,-20.9921677439168,8.29254532775223,6.1611639068491,0,0.0,0
4826,82,41,0.9649,0.0,-20.9193741528919,8.49772215380158,6.36675331927223,0,0.0,0
4827,83,41,0.9871,0.0,-20.8741840649589,8.79566743425728,6.61275584598586,0,0.0,0
4828,84,41,0.9699,0.0,-20.9218907173787,8.8646431257041,6.68577200951272,0,0.0,0
4829,85,41,0.9672,0.0,-21.0360607871277,8.7202858475472,6.52007047375992,0,0.0,0
4830,86,41,0.965,0.0,-21.1552682587874,8.59277355011446,6.26030143136,0,0.0,0
4831,87,41,0.963,0.0,-21.2328855898885,8.53351720997287,6.07130167881058,0,0.0,0
4832,88,41,0.9923,0.0,-21.221775458328,8.51445856438596,6.01398687023984,0,0.0,0
4833,89,41,1.0769,0.390762269,-21.1396908331551,8.45434199262814,6.03546070167741,1,0.06899999999999995,0
4834,90,41,1.1476,0.791442335,-21.0422268877598,8.32219933269005,6.13298739058183,1,0.13969999999999994,1
4835,91,41,1.2,1.0,-20.9619502922801,8.22712070069509,6.34380774325408,1,0.17649999999999988,1
4836,92,41,1.1844,1.0,-20.8740715391775,8.33913315142655,6.5518822747084,1,0.17649999999999988,1
4837,93,41,1.1217,0.644658566,-20.7537991725157,8.638155753554,6.64051196008367,1,0.1137999999999999,1
4838,94,41,1.0808,0.412864834,-20.6893832549267,8.8241149098168,6.66415445825732,1,0.07289999999999996,0
4839,95,41,1.0518,0.248512328,-20.7391756403858,8.72580279827121,6.7080136493565,0,0.04390000000000005,0
4840,96,41,1.0321,0.136865973,-20.8461737693195,8.55432996221506,6.79804097496897,0,0.0242,0
4841,97,41,1.013,0.105695665,-20.9728169702629,8.48069342251135,7.00433456135841,0,0.01869999999999994,0
4842,98,41,1.0266,0.028620007,-21.0922479522545,8.32958433403578,7.36161795486219,0,0.005099999999999882,0
4843,99,41,1.0079,0.014451686,-21.039827469374,8.22061456441108,7.72041004639437,0,0.0051000000000001044,0
4844,100,41,1.0027,0.0,-20.8244910721193,8.37180868054337,7.91711764987233,0,0.0,0
4845,101,41,1.0026,0.0,-20.61659079666,8.59275871807289,8.02674324542207,0,0.0,0
4846,102,41,0.9948,0.0,-20.4918322585322,8.60863993227922,8.26051410781308,0,0.0,0
4847,103,41,1.008,0.030603571,-20.4132097673475,8.45498542362152,8.5971147279599,0,0.010800000000000032,0
4848,104,41,1.0163,0.077642389,-20.3068676515131,8.42795051368918,8.90656985111126,0,0.02179999999999993,0
4849,105,41,1.0506,0.287333518,-20.1353322788978,8.54996145650891,9.20542818012045,1,0.05830000000000002,0
4850,106,41,1.0581,0.314536691,-19.924285564268,8.48012745002169,9.57609784172028,1,0.06580000000000008,0
4851,107,41,1.0655,0.356474936,-19.6666541875598,8.19837786503989,9.8925659896869,1,0.07319999999999993,0
4852,108,41,1.068,0.356474936,-19.4257747151096,7.91143498686879,10.0002135993537,1,0.07319999999999993,0
4853,109,41,1.037,0.194672719,-19.439283386007,7.60646185373382,10.0359122060121,0,0.04469999999999996,0
4854,110,41,1.0199,0.09747804,-19.8221968988786,7.25193016690812,10.1415852602708,0,0.02760000000000007,0
4855,111,41,1.0028,0.000283366,-20.3738993738411,6.94457377873358,10.2558175520001,0,0.010499999999999954,0
4856,112,41,0.9972,0.0,-20.8137684820212,6.82048442757053,10.3872009091183,0,0.0049000000000000155,0
4857,113,41,0.9917,0.0,-21.1273283009369,6.90615183862945,10.4909689384716,0,0.0022000000000000908,0
4858,114,41,0.9945,0.0,-21.4573510105944,7.09397683647486,10.5213566630433,0,0.0,0
4859,115,41,0.9781,0.0,-21.7713932902873,7.1910823759059,10.6210792083161,0,0.0,0
4860,116,41,0.98,0.0,-21.953365271519,7.18323963219628,10.8643659090682,0,0.0,0
4861,117,41,0.9788,0.0,-22.0426905643131,7.22548024674578,11.2263409214429,0,0.0,0
4862,118,41,0.9735,0.0,-22.1485465324454,7.38760757532699,11.6506504398169,0,0.0,0
4863,119,41,0.9499,0.0,-22.2947007511005,7.67383994819752,12.1128722163258,0,0.0,0
4864,120,41,0.9681,0.0,-22.4254208700688,8.03060496626361,12.6275546698198,0,0.0,0
4865,121,41,0.9864,0.0,-22.5064471918182,8.35017098696558,13.0397700294096,0,0.0,0
4866,122,41,0.9727,0.0,-22.5586186481801,8.68050028666202,13.092423986472,0,0.018300000000000094,0
4867,123,41,1.0266,0.0,-22.5623471858778,8.97651345290148,13.0345401803292,0,0.0046000000000000485,0
4868,124,41,0.9661,0.0,-22.5046906890342,9.03068887494068,13.3759107595946,0,0.0,0
4869,125,41,0.945,0.0,-22.4699625155021,8.92109817167589,13.9065861657925,0,0.0,0
4870,1,42,0.834,0.0,7.65824915045283,15.5198698227257,15.0366872041953,0,0.0,0
4871,2,42,0.8268,0.0,7.64072703753886,15.1720758493847,15.1537860130008,0,0.0,0
4872,3,42,0.8388,0.0,7.71972324088906,14.9208527701081,14.9795229743825,0,0.0,0
4873,4,42,0.8543,0.0,7.85527827913326,14.8418987590306,14.7692995804069,0,0.0,0
4874,5,42,0.8543,0.0,7.98846824884024,14.8567560574082,14.7241636985533,0,0.0,0
4875,6,42,0.8548,0.0,8.1197140269082,14.8761460374911,14.6812590301165,0,0.0,0
4876,7,42,0.8545,0.0,8.23857179324228,14.869876988422,14.5851416810689,0,0.0,0
4877,8,42,0.8569,0.0,8.30188206333799,14.8580060664509,14.553462747004,0,0.0,0
4878,9,42,0.8713,0.0,8.29786709711229,14.8366503404636,14.5840234344323,0,0.0010999999999999899,0
4879,10,42,0.8664,0.0,8.29616570807007,14.7907525290112,14.5539822589788,0,0.0034000000000000696,0
4880,11,42,0.8687,0.0,8.34746269752662,14.7425232746199,14.4440697988984,0,0.0006000000000000449,0
4881,12,42,0.8668,0.0,8.37325703607341,14.7440381604886,14.3565240420622,0,0.0006000000000000449,0
4882,13,42,0.8638,0.0,8.32060063108097,14.7971116937965,14.3518228696703,0,0.00040000000000006697,0
4883,14,42,0.8729,0.0,8.24626111224829,14.8345705539249,14.3849878396886,0,0.0,0
4884,15,42,0.8662,0.0,8.18686564659405,14.8466641461513,14.4006604086166,0,0.00039999999999995595,0
4885,16,42,0.8672,0.0,8.13480900838273,14.8295861590866,14.3973462763521,0,0.0,0
4886,17,42,0.8647,0.0,8.1184799333448,14.7754021781146,14.402511269431,0,0.0,0
4887,18,42,0.8653,0.0,8.10627006809325,14.7347100543884,14.426406918323,0,0.0,0
4888,19,42,0.8799,0.0,8.06277356295571,14.7189003896492,14.4460585135792,0,0.0,0
4889,20,42,0.8692,0.0,8.03193145004194,14.713273635308,14.4175810885277,0,0.0,0
4890,21,42,0.8674,0.0,8.01520852046859,14.7262836331633,14.3623454465977,0,0.0,0
4891,22,42,0.8848,0.0,7.98362656176097,14.7509127262494,14.3230208241069,0,0.0,0
4892,23,42,0.8829,0.0,7.93610593377898,14.7866632360804,14.2931369228594,0,0.0,0
4893,24,42,0.8862,0.0,7.91515170969276,14.8294769223159,14.2778164665038,0,0.0,0
4894,25,42,0.8879,0.0,7.95180478571132,14.8622445946746,14.2933550621535,0,0.0,0
4895,26,42,0.8899,0.0,8.01949711719133,14.8826534020866,14.302931561979,0,0.0,0
4896,27,42,0.8891,0.0,8.06973311457201,14.869811576333,14.2715153303865,0,0.0,0
4897,28,42,0.8929,0.0,8.07160715083493,14.8180734528472,14.2328984418726,0,0.0004999999999999449,0
4898,29,42,0.8904,0.0,8.04274758315185,14.7364746070765,14.1971525647674,0,0.0030000000000000027,0
4899,30,42,0.8929,0.0,7.9820643015981,14.645348879376,14.1374421300796,0,0.0030000000000000027,0
4900,31,42,0.8981,0.0,7.89365234207079,14.6016482831012,14.0872050716056,0,0.008199999999999985,0
4901,32,42,0.9029,0.0,7.84394447373277,14.606280717183,14.089073514224,0,0.013000000000000012,0
4902,33,42,0.9066,0.0,7.84635477051711,14.6037714349059,14.1167935041828,0,0.016699999999999937,0
4903,34,42,0.9087,0.0,7.86183667998149,14.5928056902855,14.1290685345017,0,0.018799999999999928,0
4904,35,42,0.9206,0.0,7.87942814794153,14.596978058096,14.0913827054125,0,0.03069999999999995,0
4905,36,42,0.9296,0.0,7.89163096312413,14.6223820665113,14.0012664935167,0,0.03969999999999996,0
4906,37,42,0.9452,0.0,7.8949727792065,14.6549158433678,13.9136448539511,0,0.055300000000000016,0
4907,38,42,0.9468,0.0,7.90717747053045,14.6598656839509,13.8925088344916,0,0.05689999999999995,0
4908,39,42,0.9654,0.0,7.91899393752976,14.6232862709415,13.9180180333091,0,0.07550000000000001,0
4909,40,42,0.9714,0.0,7.89148685021926,14.56853257646,13.881147377001,0,0.07550000000000001,0
4910,41,42,0.9571,0.0,7.86146759905036,14.5243718512349,13.7938474108125,0,0.06719999999999993,0
4911,42,42,0.9559,0.0,7.87694293248623,14.4997486120664,13.7106028844334,0,0.06599999999999995,0
4912,43,42,0.9404,0.0,7.90679842987977,14.4944328604869,13.5849907664091,0,0.05049999999999999,0
4913,44,42,0.9306,0.0,7.96512155916876,14.4800931941489,13.4932599806252,0,0.04289999999999994,0
4914,45,42,0.9328,0.0,8.0559200516582,14.4242518435871,13.4900922473267,0,0.040200000000000014,0
4915,46,42,0.9291,0.0,8.10479033533103,14.397510745434,13.4691916421126,0,0.03770000000000007,0
4916,47,42,0.9154,0.0,8.09646825886462,14.4340345993235,13.3826158047783,0,0.02400000000000002,0
4917,48,42,0.9118,0.0,8.09851713069116,14.4552980622072,13.2983282591792,0,0.018900000000000028,0
4918,49,42,0.9086,0.0,8.12904334692959,14.4633912270972,13.2530916295959,0,0.015699999999999936,0
4919,50,42,0.9012,0.0,8.13764515917466,14.5431809760628,13.2114303971753,0,0.005700000000000038,0
4920,51,42,0.8914,0.0,8.11393098254194,14.6622675693205,13.1222246909436,0,0.0,0
4921,52,42,0.8868,0.0,8.07618934480412,14.7399839683507,12.9962010341616,0,0.0,0
4922,53,42,0.8952,0.0,8.04266740103142,14.7588748595436,12.8803666438826,0,0.0,0
4923,54,42,0.8889,0.0,8.00863436521082,14.7565271548729,12.7433098127351,0,0.0,0
4924,55,42,0.8799,0.0,7.95588943826196,14.7488906703184,12.5550771516466,0,0.0,0
4925,56,42,0.8783,0.0,7.89041328949022,14.7303432178057,12.4004249707221,0,0.0,0
4926,57,42,0.8729,0.0,7.81349719702732,14.6982986872543,12.3172576106242,0,0.0,0
4927,58,42,0.8701,0.0,7.73076077760835,14.6584492225376,12.2413706388237,0,0.0,0
4928,59,42,0.8694,0.0,7.68206292279089,14.6304626036226,12.1249434206382,0,0.0,0
4929,60,42,0.8764,0.0,7.68941090003201,14.6046796493249,11.9821731744643,0,0.0,0
4930,61,42,0.8799,0.0,7.71395909514658,14.5470156176823,11.9037209594479,0,0.0,0
4931,62,42,0.8801,0.0,7.73468522998449,14.4986288862972,11.8672382494365,0,0.0,0
4932,63,42,0.8813,0.0,7.77422130442329,14.5224033017675,11.7775219758201,0,0.0,0
4933,64,42,0.8815,0.0,7.82390559884839,14.5998224714868,11.6501640393,0,0.0,0
4934,65,42,0.884,0.0,7.83581564539293,14.680676186067,11.5605479524615,0,0.0,0
4935,66,42,0.8854,0.0,7.80406116788155,14.7452409517733,11.5409199342915,0,0.0,0
4936,67,42,0.8854,0.0,7.75328969310641,14.7762898941329,11.5413585985571,0,0.0,0
4937,68,42,0.8828,0.0,7.68498847760526,14.7559770594843,11.5360915548787,0,0.0,0
4938,69,42,0.887,0.0,7.57320754902693,14.6970002548996,11.5426957037627,0,0.0,0
4939,70,42,0.8955,0.0,7.416799482777,14.6210124817427,11.5612453390292,0,0.0,0
4940,71,42,0.9002,0.0,7.26425923041836,14.5472451981118,11.597146964176,0,0.0,0
